loan_amnt,sub_grade,emp_length,verification_status,dti,delinq_2yrs,inq_last_6mths,open_acc,revol_util,initial_list_status,installment_to_income,revol_to_income,home__MORTGAGE,home__NONE,home__OTHER,home__OWN,home__RENT,purpose__car,purpose__credit_card,purpose__debt_consolidation,purpose__educational,purpose__home_improvement,purpose__house,purpose__major_purchase,purpose__medical,purpose__moving,purpose__other,purpose__renewable_energy,purpose__small_business,purpose__vacation,purpose__wedding,expected,predict
2500,9,1.0,1,19.5,0,3,12,0.172,0,0.04077,3.971,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
5000,16,8.0,0,17.31,0,0,7,0.5770000000000001,0,0.021013365735115433,0.4975698663426488,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,BAD
18500,12,8.0,0,19.03,0,0,8,0.741,0,0.153156,1.7793599999999998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
2225,12,1.0,0,32.36,0,1,10,0.6409999999999999,0,0.02905125,3.582,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
20000,18,10.0,0,24.38,0,1,9,0.873,0,0.0734102564102564,3.1791794871794874,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
3000,16,5.0,1,19.59,0,2,8,0.62,0,0.02538669285538915,1.7041492757181438,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,BAD
8000,17,10.0,0,10.72,0,1,14,0.631,0,0.0335445324721199,2.1015895443306247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,BAD
10000,3,5.0,1,14.28,0,3,6,0.22399999999999998,0,0.03595615384615385,1.9193076923076924,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,GOOD,GOOD
10000,8,6.0,0,19.48,0,0,10,0.882,0,0.10445052631578948,5.279684210526316,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
8000,8,4.0,0,16.94,0,0,5,0.546,0,0.07605142857142856,1.995142857142857,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
7000,29,5.0,0,16.66,0,2,27,0.93,0,0.08644736842105262,2.114842105263158,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
5000,19,10.0,0,12.58,0,2,28,0.597,0,0.0275115,5.2077,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
10000,7,6.0,1,23.06,0,0,15,0.659,0,0.07660080000000001,2.90952,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
3200,5,1.0,1,17.41,0,0,6,0.943,0,0.022038545454545456,2.634109090909091,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GOOD,GOOD
3625,9,3.0,1,13.89,0,0,10,0.64,0,0.05151157894736842,2.290526315789473,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
8450,1,3.0,1,6.3,1,0,20,0.16699999999999998,0,0.061725599999999985,2.0241599999999997,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
4000,9,10.0,0,10.47,0,0,8,0.8540000000000001,0,0.012460615384615386,3.1620923076923075,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
3300,11,10.0,0,34.74,0,2,18,0.818,0,0.01979388646288209,5.6017467248908295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,BAD
12000,10,3.0,1,13.8,0,1,14,0.381,0,0.09662588235294116,4.1548235294117655,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
6000,4,8.0,1,17.39,0,0,14,0.19899999999999998,0,0.02503333333333333,0.726,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,GOOD,GOOD
4150,3,10.0,1,5.65,0,0,4,0.326,0,0.023874461538461542,9.730892307692308,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,GOOD,GOOD
24000,5,7.0,1,17.81,0,0,12,0.737,1,0.1115239024390244,2.5653658536585366,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
2000,7,0.0,0,14.1,0,1,9,0.342,0,0.06515,2.3569999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GOOD,BAD
2300,2,10.0,0,6.21,0,0,6,0.08,0,0.024675732217573226,0.4864016736401674,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
8000,17,4.0,0,5.3,0,1,9,0.753,0,0.07877596422328664,1.9292184059385715,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
6400,8,4.0,1,13.74,0,1,3,0.377,0,0.1257,0.1584,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,BAD
4000,1,0.5,0,6.63,0,0,8,0.28600000000000003,0,0.012175,0.7447,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GOOD,GOOD
7400,8,9.0,0,20.59,0,3,14,0.637,0,0.038145974025974035,5.536363636363636,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
3000,6,5.0,1,14.17,0,3,3,0.505,0,0.033337931034482765,1.5658620689655172,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,GOOD,BAD
6000,5,6.0,0,15.41,0,2,7,0.787,0,0.03332808536692032,2.2435056415638943,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
19200,4,5.0,0,19.66,0,0,13,0.722,0,0.17165142857142854,8.207714285714285,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
11500,21,5.0,1,10.05,1,0,3,0.6409999999999999,0,0.14751771428571428,1.054971428571429,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
8250,3,0.0,0,17.87,0,4,17,0.10400000000000001,0,0.0977790476190476,2.8651428571428568,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
15000,7,4.0,0,11.64,0,0,6,0.691,0,0.09918445945945946,3.1240540540540542,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
3700,13,3.0,1,23.43,1,0,10,0.179,0,0.056811678832116776,1.6283211678832117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
10625,9,10.0,1,15.06,0,1,11,0.574,0,0.07396666666666668,1.9358333333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
12800,11,8.0,1,13.91,0,1,8,0.263,0,0.09767333333333332,0.18088888888888888,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
12000,12,0.5,1,17.7,2,1,7,0.191,0,0.08143399999999999,0.725,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,BAD
7200,5,10.0,0,19.55,0,1,6,0.6729999999999999,0,0.060967999999999994,2.6746666666666665,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
3500,3,3.0,1,12.98,0,0,9,0.26,0,0.0163605,0.5703,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
11000,7,4.0,0,7.15,0,1,16,0.226,0,0.08518560000000001,2.10744,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
12250,11,0.5,0,29.59,0,1,9,0.653,0,0.201912,5.39136,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
14000,8,10.0,0,13.19,0,0,12,0.65,0,0.03493575,2.144775,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
14000,4,7.0,0,5.04,0,0,9,0.768,0,0.045711652173913035,1.3938782608695652,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
7250,10,10.0,1,22.97,0,2,8,0.7040000000000001,0,0.05896408163265306,1.7591020408163265,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
8250,4,1.0,0,24.19,0,0,7,0.41,0,0.12218571428571427,4.509047619047619,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
14000,12,8.0,0,9.76,0,2,12,0.4270000000000001,0,0.12998666666666667,2.881333333333333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
20000,5,3.0,0,6.94,0,1,11,0.091,0,0.07820374999999999,0.3345,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
15000,8,10.0,1,12.96,0,0,4,0.8809999999999999,1,0.06744324324324323,1.453108108108108,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,GOOD
5500,1,0.0,0,18.52,0,2,13,0.095,0,0.046179310344827584,1.7547586206896553,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GOOD,GOOD
14000,4,2.0,0,15.2,0,0,8,0.623,0,0.175228,5.4324,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
3000,5,6.0,0,15.18,0,1,12,0.6629999999999999,0,0.0151504,3.6516800000000003,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
8400,5,1.0,1,23.19,0,0,28,0.629,0,0.02909781818181818,2.071963636363636,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
15000,17,10.0,1,5.94,0,2,13,0.772,0,0.0751344578313253,2.1309397590361447,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
4000,24,8.0,0,10.82,0,1,9,0.391,0,0.02909142857142857,0.44704761904761897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,BAD
8000,3,6.0,1,11.33,0,0,8,0.493,0,0.04748571428571429,1.315238095238095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GOOD,GOOD
12000,2,8.0,0,11.42,0,0,6,0.33799999999999997,0,0.07043806451612902,2.450903225806452,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
7200,2,5.0,1,20.37,1,0,11,0.22699999999999998,0,0.034763492063492066,0.8431746031746031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,GOOD
16000,14,10.0,0,9.44,0,1,9,0.809,0,0.112962,2.9788,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
5000,4,10.0,1,19.88,0,1,8,0.84,0,0.027449122807017542,4.527368421052632,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GOOD,GOOD
4000,11,5.0,1,15.88,0,0,7,0.503,0,0.08080000000000001,3.3752941176470586,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
15000,5,1.0,0,18.72,0,0,5,0.93,0,0.09526,3.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
5200,2,1.0,1,7.77,0,0,5,0.659,0,0.02082521739130435,5.167173913043479,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,GOOD,GOOD
10000,13,8.0,1,15.3,0,2,9,0.9259999999999999,0,0.11606,6.2986666666666675,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
15000,17,0.5,1,8.52,0,1,21,0.644,0,0.083152,1.58704,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BAD,GOOD
2500,4,3.0,0,12.7,0,0,6,0.785,0,0.022691707317073168,3.218048780487805,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GOOD,GOOD
10000,7,2.0,0,6.88,2,1,16,0.377,0,0.049208999999999996,1.9035,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
6000,4,0.5,0,4.84,0,0,11,0.179,0,0.074424,0.35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,GOOD,GOOD
2100,1,7.0,1,1.2,0,0,5,0.413,0,0.019176,1.6113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,GOOD,GOOD
7000,22,5.0,1,21.87,0,1,26,0.8959999999999999,0,0.03596318181818182,5.304136363636363,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
2900,2,10.0,1,5.34,0,4,10,0.061,0,0.0133575,6.89385,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GOOD,GOOD
10000,8,10.0,0,15.97,0,2,10,0.705,1,0.0199632,1.52664,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,GOOD,GOOD
12000,10,8.0,1,20.07,0,2,17,0.349,0,0.09125777777777777,3.180888888888889,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
2500,21,1.0,1,10.36,1,0,2,0.596,0,0.027931578947368425,0.1316842105263158,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,GOOD,BAD
15000,6,8.0,1,9.12,0,2,9,0.637,0,0.07250699999999999,1.77675,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,GOOD
16325,19,2.0,1,5.08,0,0,3,0.6809999999999999,0,0.12497321739130435,3.2278956521739133,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
8000,10,0.0,0,4.08,0,2,7,0.586,0,0.032658,1.53864,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
10000,11,2.0,1,18.52,1,0,11,0.8270000000000001,0,0.032965440000000006,2.70384,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,GOOD
5000,16,10.0,1,16.48,0,1,13,0.8759999999999999,0,0.0262275,1.93245,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,GOOD,BAD
12000,2,3.0,1,15.02,0,0,9,0.4320000000000001,0,0.08502692307692307,4.364538461538461,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,GOOD
2800,6,10.0,0,16.18,0,1,13,0.904,0,0.009288205128205128,2.215794871794872,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
11500,5,3.0,1,4.96,0,0,7,0.39299999999999996,0,0.07194600000000001,2.5128,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
2400,5,0.5,1,16.16,0,0,4,0.489,0,0.02689764705882353,2.106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GOOD,GOOD
8700,10,3.0,0,12.26,0,0,8,0.7609999999999999,0,0.10300588235294117,3.1672941176470584,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
10000,16,0.0,1,7.78,0,0,8,0.62,0,0.06892999999999999,1.7238,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,BAD
5000,7,10.0,1,8.19,0,0,9,0.3720000000000001,0,0.04733817126269957,1.9013062409288823,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
6000,17,7.0,1,21.7,0,0,5,0.863,0,0.0506208,1.8441599999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GOOD,BAD
12000,7,2.0,0,19.63,0,3,6,0.7070000000000001,0,0.09381119999999997,4.68264,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
5000,15,0.0,1,20.4,0,2,11,0.755,0,0.0428275,1.661,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BAD,BAD
4000,16,5.0,0,6.42,0,0,5,0.725,0,0.05213907692307692,2.184,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
6600,5,5.0,1,0.86,0,0,21,0.299,0,0.03058666666666666,1.7718518518518518,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
7500,3,6.0,1,9.35,0,0,7,0.6779999999999999,0,0.0849890909090909,2.7618181818181817,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
8875,11,2.0,1,19.99,0,0,16,0.496,0,0.10448914285714284,3.42,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BAD,BAD
5000,10,1.0,0,8.88,0,2,8,0.348,0,0.102054,2.3196,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,BAD
8700,4,3.0,1,20.14,0,0,14,0.44,0,0.09070710455764076,3.525804289544236,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
28000,18,1.0,0,15.75,0,1,11,0.627,0,0.17178,4.350171428571429,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
5000,9,2.0,1,12.13,0,0,4,0.816,0,0.07231714285714286,2.763,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
5600,4,5.0,0,7.2,0,1,5,0.39299999999999996,0,0.08335680000000001,3.8448,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
35000,7,10.0,0,24.38,0,3,9,0.8220000000000001,0,0.04547247524752475,1.3706138613861387,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
20000,10,10.0,0,16.16,0,0,8,0.536,0,0.1088576,2.6416,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
6400,17,5.0,1,20.22,0,0,9,0.675,0,0.036392,1.14544,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,BAD
13025,5,10.0,0,24.31,0,0,8,0.718,0,0.09023781818181817,5.105018181818182,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
18000,10,0.0,0,26.17,0,0,9,0.866,0,0.15399749999999998,8.04975,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
9000,12,10.0,0,12.57,0,1,17,0.731,0,0.026467714285714292,2.016,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
20000,7,10.0,1,12.27,0,0,6,0.125,0,0.112476,0.6178285714285714,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,GOOD,GOOD
10000,16,1.0,0,15.28,0,0,10,0.893,0,0.029333142857142863,10.83762857142857,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GOOD,GOOD
8000,1,1.0,1,7.96,0,0,14,0.18100000000000002,0,0.048256,2.863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,GOOD
5675,11,4.0,0,30.69,0,2,6,0.813,0,0.06681257142857143,2.8426285714285715,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BAD,BAD
13475,11,10.0,1,23.54,0,1,7,0.619,0,0.14068307692307694,2.7553846153846155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,BAD
14000,17,10.0,0,9.51,1,3,17,0.431,0,0.06436926315789472,1.3287157894736843,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
23925,4,7.0,0,12.42,2,1,24,0.475,1,0.07424330578512398,4.21001652892562,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
8725,17,0.5,1,20.83,0,2,6,0.88,0,0.095274,3.6678,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,BAD
27575,8,6.0,1,16.18,0,1,9,0.69,0,0.1572805714285714,2.7224571428571434,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
5800,17,5.0,0,6.82,0,2,10,0.385,0,0.041932,0.5616,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,BAD
16000,13,5.0,1,21.07,0,1,9,0.7609999999999999,0,0.1302696,2.7588,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,BAD
1500,10,8.0,1,5.65,0,0,3,0.977,0,0.011496923076923078,2.412692307692308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GOOD,BAD
21000,5,5.0,0,2.94,0,1,4,0.065,0,0.06401472,0.080928,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GOOD,GOOD
25500,3,2.0,0,29.56,0,0,10,0.21600000000000005,0,0.13200166389351084,0.5740432612312812,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
12000,3,5.0,1,21.8,0,0,12,0.518,0,0.04985866666666666,1.901066666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
29175,10,10.0,0,23.39,0,4,22,0.474,0,0.18432184615384611,4.755876923076923,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
6600,4,2.0,1,14.38,0,0,16,0.653,0,0.05811734909244407,6.007598142676235,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
12000,7,3.0,1,20.25,0,0,14,0.36200000000000004,0,0.14234545454545453,4.499272727272726,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
32000,3,10.0,0,21.33,0,1,6,0.095,0,0.132956,0.4924,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
15000,8,8.0,1,12.42,0,0,6,0.644,0,0.07172407185628743,1.5178922155688623,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
10000,14,10.0,0,26.68,0,1,13,0.725,0,0.09013021276595744,6.622468085106382,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
13800,5,2.0,1,14.22,0,0,9,0.6890000000000001,0,0.06616253164556962,3.514481012658228,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
20500,3,10.0,0,15.69,0,0,8,0.505,0,0.10873361702127657,0.8086808510638298,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
6100,3,3.0,0,19.0,0,2,12,0.337,0,0.047445,3.01425,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
10150,8,4.0,0,21.0,0,0,8,0.44799999999999995,0,0.08442749999999999,2.91275,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
19500,2,10.0,1,26.78,0,0,14,0.179,0,0.119746,2.394,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
2400,3,6.0,1,24.88,0,2,12,0.354,0,0.01089811542991755,6.612779740871613,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
2700,15,0.0,1,21.45,0,3,10,0.8490000000000001,0,0.020765214757267714,1.5724811346810046,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
10000,8,0.5,0,13.78,0,0,9,0.76,0,0.05703771428571429,2.1747428571428573,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,GOOD
9600,7,2.0,0,23.72,0,0,11,0.75,0,0.068712,4.1705454545454534,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,GOOD
12000,8,4.0,1,17.35,0,0,10,0.725,0,0.08268318584070798,4.112920353982301,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
12500,4,5.0,1,13.4,0,0,7,0.251,0,0.09521142857142856,2.004,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
1350,1,0.5,0,11.89,0,2,11,0.054000000000000006,0,0.011634285714285713,0.14457142857142855,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
8500,2,6.0,1,1.76,0,1,14,0.004,0,0.03612068368971005,0.5414158189744654,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
2000,2,10.0,1,23.23,0,1,8,0.0,0,0.01161132075471698,6.770566037735849,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,GOOD
4500,7,4.0,0,7.02,0,3,8,0.21,0,0.023870136986301367,0.8275068493150685,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BAD,GOOD
3350,8,4.0,1,15.92,0,0,6,0.9259999999999999,0,0.043864,1.2588,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
21000,9,0.5,0,11.15,0,1,10,0.531,0,0.05518676184295912,2.122465931213498,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
4800,7,0.5,0,12.41,0,1,21,0.41700000000000004,0,0.04608878048780488,4.893365853658537,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
7500,9,1.0,1,13.15,0,3,15,0.39399999999999996,0,0.0632775,2.177,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
4500,5,10.0,1,21.55,0,1,10,0.8170000000000001,0,0.027217142857142853,2.7857142857142856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GOOD,GOOD
25000,7,10.0,0,29.21,0,1,16,0.247,0,0.07810848,2.8704,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
10500,5,6.0,1,11.92,0,0,11,0.212,0,0.052553599999999985,7.9616,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
14000,6,3.0,0,24.88,0,2,10,0.777,0,0.0714844183376745,2.568403283850711,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
6000,9,2.0,0,2.9,0,0,2,0.43,0,0.03652246153846154,0.9528,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
21250,7,10.0,0,31.99,0,3,17,0.494,0,0.1673064,6.12816,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
15000,3,10.0,0,0.6,0,0,5,0.154,0,0.06615571428571429,0.1997142857142857,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
